sentence_espanol,security,reliability,NFR_boolean,,,,,,
El sistema deberá brindar la capacidad de modificar uno o más parámetros de una especificación de informe guardada al generar un informe utilizando esa especificación.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de definir uno o más informes como el registro de salud formal para fines de divulgación.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de generar copias impresas o electrónicas de parte o la totalidad del registro médico del paciente individual.,0,0,0,,,,,,
"El sistema deberá brindar la capacidad de generar copias impresas y electrónicas por fecha, posiblemente y posiblemente por rango de fechas.",0,0,0,,,,,,
El sistema deberá brindar la capacidad de exportar datos estructurados que eliminen los identificadores enumerados en la definición de HIPAA de un conjunto de datos limitado.,0,0,0,,,,,,
Esta exportación en copia impresa y salida electrónica dejará los datos reales de PHI sin modificar en el registro original.,0,0,0,,,,,,
"El sistema deberá brindar la capacidad de crear información resumida de informes impresos y electrónicos (procedimientos, medicamentos, laboratorios, vacunas, alergias y signos vitales).",0,0,0,,,,,,
El sistema tendrá la capacidad de brindar soporte para la gestión de divulgación de conformidad con HIPAA y la ley aplicable.,0,0,0,,,,,,
"El sistema deberá brindar la capacidad de documentar encuentros mediante uno o más de los siguientes medios: ingreso directo de texto mediante el teclado; entrada de datos estructurados utilizando plantillas, listas de selección o sustitución de macros; Dictado con posterior transcripción de voz a texto ya sea manualmente o mediante sistema de reconocimiento de voz.",0,0,0,,,,,,
El sistema deberá brindar la capacidad de asociar encuentros individuales con diagnósticos.,0,0,0,,,,,,
"El sistema deberá tener la capacidad de proporcionar visualizaciones filtradas de encuentros según las características del encuentro, incluida la fecha del proveedor del servicio y el diagnóstico asociado.",0,0,0,,,,,,
"El sistema deberá brindar la capacidad de mostrar la elegibilidad médica obtenida de la compañía de seguros del paciente, ya sea mediante la entrada de datos en el propio sistema o mediante una aplicación externa que interopere con el sistema.",0,0,0,,,,,,
"El sistema deberá brindar la capacidad de especificar la función de cada proveedor asociado con un paciente, como proveedor de encuentro, proveedor de atención primaria, residente o consultor que atiende, utilizando datos estructurados.",0,0,0,,,,,,
El sistema deberá brindar la capacidad de actualizar el contenido clínico o las reglas utilizadas para generar recordatorios y alertas de apoyo a las decisiones clínicas.,0,0,0,,,,,,
El sistema proporcionará la capacidad de actualizar las directrices de apoyo a las decisiones clínicas y el material de referencia asociado.,0,0,0,,,,,,
"El sistema deberá proporcionar la capacidad de capturar y mantener como datos discretos el motivo de la variación de los mensajes clínicos basados ​​en reglas (por ejemplo, alertas y recordatorios).",0,0,0,,,,,,
El sistema proporcionará un medio para documentar la disputa de un paciente con la información actualmente en su expediente.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de identificar cierta información como confidencial y solo hacerla accesible a usuarios debidamente autorizados.,1,0,1,,,,,,
El sistema deberá brindar la capacidad de evitar que usuarios específicos accedan al historial de un paciente designado.,1,0,1,,,,,,
"Cuando el acceso a una carta esté restringido, el sistema deberá proporcionar un medio para que los usuarios debidamente autorizados ""rompa el cristal"" en situaciones de emergencia.",1,0,1,,,,,,
"El sistema deberá brindar la capacidad de retener datos hasta que se eliminen, se eliminen, se archiven o se eliminen deliberadamente.",0,0,0,,,,,,
El sistema deberá brindar la capacidad de exportar (extraer) conjuntos de datos predefinidos fuera del sistema.,0,0,0,,,,,,
El sistema deberá brindar la posibilidad a múltiples usuarios de interactuar simultáneamente con la aplicación EHR.,0,0,0,,,,,,
El sistema deberá brindar la posibilidad a los usuarios simultáneos de ver simultáneamente el mismo registro.,0,0,0,,,,,,
El sistema deberá brindar a los usuarios simultáneos la posibilidad de ver la misma documentación clínica o plantilla.,0,0,0,,,,,,
El sistema proporcionará protección para mantener la integridad de los datos clínicos durante el acceso simultáneo.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de recibir y almacenar resultados generales de laboratorio utilizando el estándar de mensajes ORU HL7 v.2.5.1.,0,0,0,,,,,,
El sistema deberá ofrecer la posibilidad de enviar una receta electrónica a la farmacia.,0,0,0,,,,,,
El sistema brindará la capacidad de responder a una solicitud de resurtido enviada desde una farmacia.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de enviar una consulta para verificar la elegibilidad del seguro de medicamentos recetados y aplicar la respuesta al formulario y a los archivos de beneficios para determinar la cobertura.,0,0,0,,,,,,
El sistema brindará la capacidad de capturar y mostrar información del formulario de la farmacia o PBM (Administrador de beneficios de farmacia) mediante la aplicación de la respuesta de elegibilidad.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de enviar una consulta del historial de medicamentos a PBM o farmacia para capturar y mostrar la lista de medicamentos del EHR.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de mostrar documentos HITSP C32 o CCD y archivarlos como documentos intactos en el EHR.,0,0,0,,,,,,
La información resumida del contenido del registro del paciente incluirá: datos demográficos del paciente lista de medicamentos lista de alergias a medicamentos.,0,0,0,,,,,,
El sistema deberá brindar la capacidad de generar y formatear documentos resumidos del paciente según las siguientes especificaciones: - HITSP C32 (v2.3 o v2.5) - La información resumida del contenido del registro del paciente incluirá: datos demográficos del paciente medicamentos alergias a medicamentos - Los documentos xml generados deben demostrar el uso de vocabularios o terminologías estándar de la industria.,0,0,0,,,,,,
"- La intención es probar los campos obligatorios (R), incluida la terminología codificada del producto para el medicamento y la alergia al medicamento.",0,0,0,,,,,,
El sistema deberá brindar la posibilidad a un usuario clínico u otro usuario autorizado de ver el contenido completo de una nota finalizada.,1,0,1,,,,,,
"El contenido completo de una nota finalizada incluye la nota finalizada y cualquier modificación finalizada a esa nota, incluidos los cambios finalizados denominados adendas de correcciones, aclaraciones, etc.",0,0,0,,,,,,
Finalizar es el acto de publicar en el sistema de manera que otros puedan acceder a la información que ha cambiado.,0,0,0,,,,,,
El sistema deberá brindar la posibilidad de guardar una nota en progreso antes de finalizarla.,0,0,0,,,,,,
El sistema tendrá la capacidad de registrar y mostrar la identidad y las credenciales de todos los usuarios que ingresaron total o parcialmente una nota incluso si no finalizaron la nota.,1,0,1,,,,,,
"El sistema deberá hacer cumplir el conjunto más restrictivo de derechos, privilegios o accesos necesarios para los usuarios o grupos (por ejemplo, administración del sistema, administrativo, enfermero, médico, etc.) o procesos que actúan en nombre de los usuarios para la realización de tareas específicas.",1,0,1,,,,,,
El sistema deberá brindar a los administradores autorizados la capacidad de asignar restricciones o privilegios a usuarios o grupos.,1,0,1,,,,,,
"El sistema debe poder asociar permisos con un usuario utilizando uno o más de los siguientes controles de acceso: 1) basado en usuario (derechos de acceso asignados a cada usuario); 2) basado en roles (los usuarios se agrupan y se asignan derechos de acceso a estos grupos); o 3) basado en contexto (basado en roles con derechos de acceso adicionales asignados o restringidos según el contexto de la transacción, como la hora del día, la ubicación de la estación de trabajo, el modo de emergencia, etc.). El sistema deberá admitir la eliminación de los privilegios de un usuario sin eliminarlo del sistema.",1,0,1,,,,,,
El propósito de los criterios es brindar la capacidad de eliminar los privilegios de un usuario pero mantener un historial del usuario en el sistema.,1,0,1,,,,,,
El sistema permitirá a un administrador autorizado establecer la inclusión o exclusión de eventos auditables en SC 02.03 según la política organizacional y los requisitos o límites operativos.,1,0,1,,,,,,
El sistema admitirá el registro en un motor de auditoría común utilizando el esquema y los transportes especificados en la especificación de registro de auditoría del perfil de autenticación de nodo y seguimiento de auditoría (ATNA) de IHE.,1,0,1,,,,,,
El sistema deberá poder detectar eventos relevantes para la seguridad en los que media y generar registros de auditoría para ellos.,1,0,1,,,,,,
"Como mínimo, los eventos incluirán los enumerados en el Apéndice Eventos auditados.",0,0,0,,,,,,
Nota: El sistema solo es responsable de auditar los eventos de seguridad en los que media.,1,0,1,,,,,,
Un evento mediado es un evento en el que el sistema tiene algún papel activo al permitir o causar que suceda o tiene la oportunidad de detectar.,0,0,0,,,,,,
No se espera que el sistema cree entradas de registros de auditoría para eventos de seguridad en los que no media.,1,0,1,,,,,,
"El sistema registrará dentro de cada registro de auditoría la siguiente información cuando esté disponible: (1) fecha y hora del evento; (2) el componente del sistema (por ejemplo, componente de software, componente de hardware) donde ocurrió el evento; (3) tipo de evento (incluido: descripción de los datos e identificador del paciente cuando sea relevante); (4) identidad del sujeto (por ejemplo, identidad del usuario); y (5) el resultado (éxito o fracaso) del evento.",1,0,1,,,,,,
El sistema deberá proporcionar a los administradores autorizados la capacidad de leer toda la información de auditoría de los registros de auditoría de una de las dos maneras siguientes: 1) El sistema deberá proporcionar los registros de auditoría de una manera adecuada para que el usuario interprete la información.,1,0,1,,,,,,
El sistema deberá proporcionar la capacidad de generar informes basados ​​en rangos de fecha y hora del sistema en que se recopilaron los registros de auditoría.,1,0,1,,,,,,
"2) El sistema deberá poder exportar registros en formato de texto de tal manera que permita la correlación basada en el tiempo (por ejemplo, sincronización UTC).",1,0,1,,,,,,
